"species","variable","permutation","score"
"P. pumila","elevation",53,0.362868421337316
"P. pumila","elevation",54,0.368153135052395
"P. pumila","elevation",55,0.366178891662526
"P. pumila","elevation",56,0.365090621969908
"P. pumila","elevation",57,0.360316747529917
"P. pumila","elevation",58,0.378766015016132
"P. pumila","elevation",59,0.365144046660908
"P. pumila","elevation",60,0.371874583352402
"P. pumila","elevation",61,0.379243785631278
"P. pumila","elevation",62,0.367696034714682
"P. pumila","elevation",63,0.374524248298865
"P. pumila","elevation",64,0.361832019198357
"P. pumila","elevation",65,0.379904689436472
"P. pumila","elevation",66,0.373332293913101
"P. pumila","elevation",67,0.370582237000724
"P. pumila","elevation",68,0.372687123615095
"P. pumila","elevation",69,0.375817661411116
"P. pumila","elevation",70,0.369115138882394
"P. pumila","elevation",71,0.374607570344485
"P. pumila","elevation",72,0.3655360340728
"P. pumila","elevation",73,0.379227567062871
"P. pumila","elevation",74,0.372543364286942
"P. pumila","elevation",75,0.360476049682406
"P. pumila","elevation",76,0.359182915344539
"P. pumila","elevation",77,0.373961799505341
"P. pumila","elevation",78,0.367453619316784
"P. pumila","elevation",79,0.369061407881533
"P. pumila","elevation",80,0.370457389575501
"P. pumila","elevation",81,0.372669036790312
"P. pumila","elevation",82,0.371253166272724
"P. pumila","elevation",83,0.361902037578426
"P. pumila","elevation",84,0.368151802288849
"P. pumila","elevation",85,0.362418651490099
"P. pumila","elevation",86,0.363816212785131
"P. pumila","elevation",87,0.376912140582255
"P. pumila","elevation",88,0.361890249643541
"P. pumila","elevation",89,0.375912170461951
"P. pumila","elevation",90,0.368716101751366
"P. pumila","elevation",91,0.369336487944115
"P. pumila","elevation",92,0.371286316085077
"P. pumila","elevation",93,0.365527040014385
"P. pumila","elevation",94,0.37653741826218
"P. pumila","elevation",95,0.374213361463551
"P. pumila","elevation",96,0.370578760099709
"P. pumila","elevation",97,0.3671640751372
"P. pumila","elevation",98,0.363754614614114
"P. pumila","elevation",99,0.380770538153524
"P. pumila","elevation",100,0.378878117017769
"P. pumila","pop_density",1,0.00085691313967784
"P. pumila","pop_density",2,0.000874571203090868
"P. pumila","pop_density",3,0.000866897944250655
"P. pumila","pop_density",4,0.0008551833650009
"P. pumila","pop_density",5,0.000865541002962877
"P. pumila","pop_density",6,0.00085986772190727
"P. pumila","pop_density",7,0.000882540319081859
"P. pumila","pop_density",8,0.00085671233692497
"P. pumila","pop_density",9,0.000867441659785806
"P. pumila","pop_density",10,0.000855530049539421
"P. pumila","pop_density",11,0.000879273742492526
"P. pumila","pop_density",12,0.000835040210504956
"P. pumila","pop_density",13,0.000863433011311532
"P. pumila","pop_density",14,0.000892617595377843
"P. pumila","pop_density",15,0.000867524491065419
"P. pumila","pop_density",16,0.000883894943352725
"P. pumila","pop_density",17,0.00087668127958096
"P. pumila","pop_density",18,0.000863322210234885
"P. pumila","pop_density",19,0.000894084037506571
"P. pumila","pop_density",20,0.00085994316297755
"P. pumila","pop_density",21,0.000883533146495918
"P. pumila","pop_density",22,0.000891461950971895
"P. pumila","pop_density",23,0.000866104408993595
"P. pumila","pop_density",24,0.000843149156682266
"P. pumila","pop_density",25,0.000885123566687906
"P. pumila","pop_density",26,0.000868055240392684
"P. pumila","pop_density",27,0.000867278633898794
"P. pumila","pop_density",28,0.000883753728941117
"P. pumila","pop_density",29,0.000864896103057289
"P. pumila","pop_density",30,0.000856494073162684
"P. pumila","pop_density",31,0.000863233397766727
"P. pumila","pop_density",32,0.00086235982001448
"P. pumila","pop_density",33,0.00088024880935178
"P. pumila","pop_density",34,0.000889857880776557
"P. pumila","pop_density",35,0.000865665946529037
"P. pumila","pop_density",36,0.000909693846541382
"P. pumila","pop_density",37,0.000873240062907232
"P. pumila","pop_density",38,0.000905703657630652
"P. pumila","pop_density",39,0.000879810163812889
"P. pumila","pop_density",40,0.000870779789415299
"P. pumila","pop_density",41,0.00088266989860275
"P. pumila","pop_density",42,0.000854303392780587
"P. pumila","pop_density",43,0.000875355912705822
"P. pumila","pop_density",44,0.000871911497490774
"P. pumila","pop_density",45,0.000876416349145148
"P. pumila","pop_density",46,0.000875448411556401
"P. pumila","pop_density",47,0.00087109116169326
"P. pumila","pop_density",48,0.000845151525066923
"P. pumila","pop_density",49,0.000908373864257683
"P. pumila","pop_density",50,0.000863060481010924
"P. pumila","pop_density",51,0.000852019014504934
"P. pumila","pop_density",52,0.000856040988537088
"P. pumila","pop_density",53,0.000895585872579097
"P. pumila","pop_density",54,0.000873601160526705
"P. pumila","pop_density",55,0.000846226126954397
"P. pumila","pop_density",56,0.000847178445131491
"P. pumila","pop_density",57,0.000874344953445738
"P. pumila","pop_density",58,0.000899429037246824
"P. pumila","pop_density",59,0.000851523237832108
"P. pumila","pop_density",60,0.000898967103569959
"P. pumila","pop_density",61,0.000894138881770923
"P. pumila","pop_density",62,0.000849922295583005
"P. pumila","pop_density",63,0.000900544233177203
"P. pumila","pop_density",64,0.000861027511257495
"P. pumila","pop_density",65,0.000836296521975255
"P. pumila","pop_density",66,0.000884087122563937
"P. pumila","pop_density",67,0.000861514182856404
"P. pumila","pop_density",68,0.000859231077128597
"P. pumila","pop_density",69,0.000849743632842626
"P. pumila","pop_density",70,0.00087403462660951
"P. pumila","pop_density",71,0.000858578178508096
"P. pumila","pop_density",72,0.000945890344263067
"P. pumila","pop_density",73,0.000867424740882528
"P. pumila","pop_density",74,0.000880532618553254
"P. pumila","pop_density",75,0.000859876650101787
"P. pumila","pop_density",76,0.00084085421869895
"P. pumila","pop_density",77,0.000854955467113672
"P. pumila","pop_density",78,0.000848670000789253
"P. pumila","pop_density",79,0.000902072181046321
"P. pumila","pop_density",80,0.000891443194556807
"P. pumila","pop_density",81,0.000843111131990204
"P. pumila","pop_density",82,0.000874934778695269
"P. pumila","pop_density",83,0.000884001731167761
"P. pumila","pop_density",84,0.000866521928148845
"P. pumila","pop_density",85,0.000872385964819755
"P. pumila","pop_density",86,0.000910068175843937
"P. pumila","pop_density",87,0.00085301734177734
"P. pumila","pop_density",88,0.000861969825681319
"P. pumila","pop_density",89,0.000881241641785269
"P. pumila","pop_density",90,0.000878109146052797
"P. pumila","pop_density",91,0.000854362516488627
"P. pumila","pop_density",92,0.000857096257484202
"P. pumila","pop_density",93,0.000870258333285467
"P. pumila","pop_density",94,0.000855130702290485
"P. pumila","pop_density",95,0.000891737251299873
"P. pumila","pop_density",96,0.000871291309456623
"P. pumila","pop_density",97,0.000895646132641481
"P. pumila","pop_density",98,0.000841051448864483
"P. pumila","pop_density",99,0.000884959106707828
"P. pumila","pop_density",100,0.000857320194241007
"P. pumila","slope",1,8.75651467746597e-06
"P. pumila","slope",2,8.41803950557551e-06
"P. pumila","slope",3,8.69866316188794e-06
"P. pumila","slope",4,8.79024725464195e-06
"P. pumila","slope",5,8.52208108359509e-06
"P. pumila","slope",6,8.59559883936711e-06
"P. pumila","slope",7,8.80699682204167e-06
"P. pumila","slope",8,8.77605073379417e-06
"P. pumila","slope",9,8.65290988261158e-06
"P. pumila","slope",10,8.69722775598269e-06
"P. pumila","slope",11,8.66434527302395e-06
"P. pumila","slope",12,8.83188558842285e-06
"P. pumila","slope",13,8.56019956330112e-06
"P. pumila","slope",14,8.69254605018188e-06
"P. pumila","slope",15,8.77886302563802e-06
"P. pumila","slope",16,8.76035908758954e-06
"P. pumila","slope",17,8.81272184949378e-06
"P. pumila","slope",18,8.62802272105778e-06
"P. pumila","slope",19,8.72485763692143e-06
"P. pumila","slope",20,8.32405220896337e-06
"P. pumila","slope",21,8.65142916373074e-06
"P. pumila","slope",22,8.79489220173557e-06
"P. pumila","slope",23,8.53562322200574e-06
"P. pumila","slope",24,8.72816062635895e-06
"P. pumila","slope",25,8.40677912838927e-06
"P. pumila","slope",26,8.49548140124945e-06
"P. pumila","slope",27,8.50682308350947e-06
"P. pumila","slope",28,8.46344210037042e-06
"P. pumila","slope",29,8.60987923545498e-06
"P. pumila","slope",30,8.42895012087563e-06
"P. pumila","slope",31,8.550939761931e-06
"P. pumila","slope",32,8.46044611002572e-06
"P. pumila","slope",33,8.80897103872069e-06
"P. pumila","slope",34,8.8402609769167e-06
"P. pumila","slope",35,8.58864712460772e-06
"P. pumila","slope",36,8.61097989812709e-06
"P. pumila","slope",37,8.51758497089072e-06
"P. pumila","slope",38,8.58375435675018e-06
"P. pumila","slope",39,8.65299010510689e-06
"P. pumila","slope",40,8.99202031889867e-06
"P. pumila","slope",41,8.46372850982213e-06
"P. pumila","slope",42,8.93122099143717e-06
"P. pumila","slope",43,8.56870296894741e-06
"P. pumila","slope",44,8.78385037772489e-06
"P. pumila","slope",45,8.34451107389889e-06
"P. pumila","slope",46,8.71752278674975e-06
"P. pumila","slope",47,8.36535754022982e-06
"P. pumila","slope",48,8.65206117850459e-06
"P. pumila","slope",49,8.71053515139053e-06
"P. pumila","slope",50,8.57290594935556e-06
"P. pumila","slope",51,8.55014838418988e-06
"P. pumila","slope",52,8.66087517426006e-06
"P. pumila","slope",53,8.57729491277048e-06
"P. pumila","slope",54,8.70496082083783e-06
"P. pumila","slope",55,8.50317310541193e-06
"P. pumila","slope",56,8.67349192834599e-06
"P. pumila","slope",57,8.60992981122077e-06
"P. pumila","slope",58,8.55421358747499e-06
"P. pumila","slope",59,8.73496493924986e-06
"P. pumila","slope",60,8.88334693782689e-06
"P. pumila","slope",61,8.54933047289563e-06
"P. pumila","slope",62,8.66358776596687e-06
"P. pumila","slope",63,8.54224915081137e-06
"P. pumila","slope",64,8.68519021191005e-06
"P. pumila","slope",65,8.83958332931201e-06
"P. pumila","slope",66,8.6907637640854e-06
"P. pumila","slope",67,8.54182339071752e-06
"P. pumila","slope",68,8.67316560004827e-06
"P. pumila","slope",69,8.64822117274677e-06
"P. pumila","slope",70,8.62215993768789e-06
"P. pumila","slope",71,8.64539988087998e-06
"P. pumila","slope",72,8.78077068644512e-06
"P. pumila","slope",73,8.74151025609393e-06
"P. pumila","slope",74,8.85836255937189e-06
"P. pumila","slope",75,8.41609020818535e-06
"P. pumila","slope",76,8.57847481505747e-06
"P. pumila","slope",77,8.61617112102309e-06
"P. pumila","slope",78,8.64723921145671e-06
"P. pumila","slope",79,8.78187445019218e-06
"P. pumila","slope",80,8.8184478477249e-06
"P. pumila","slope",81,8.66128767229579e-06
"P. pumila","slope",82,8.58588717955744e-06
"P. pumila","slope",83,8.55178404712831e-06
"P. pumila","slope",84,8.72809683383213e-06
"P. pumila","slope",85,8.59626406435332e-06
"P. pumila","slope",86,8.68771360751364e-06
"P. pumila","slope",87,8.53601978034746e-06
"P. pumila","slope",88,8.84277783053111e-06
"P. pumila","slope",89,8.53119854959949e-06
"P. pumila","slope",90,8.80939805447678e-06
"P. pumila","slope",91,8.34305495200915e-06
"P. pumila","slope",92,8.52997876221728e-06
"P. pumila","slope",93,8.44564190571884e-06
"P. pumila","slope",94,8.56209006672159e-06
"P. pumila","slope",95,8.45206665989195e-06
"P. pumila","slope",96,8.41911820959051e-06
"P. pumila","slope",97,8.72295089759945e-06
"P. pumila","slope",98,8.46572837365223e-06
"P. pumila","slope",99,8.66490521145291e-06
"P. pumila","slope",100,8.72990661715534e-06
"P. pumila","aspect",1,0.0131829886017147
"P. pumila","aspect",2,0.0133227458069772
"P. pumila","aspect",3,0.0131643303759849
"P. pumila","aspect",4,0.012765565888897
"P. pumila","aspect",5,0.0129605978547951
"P. pumila","aspect",6,0.0131982085622411
"P. pumila","aspect",7,0.0129529585555593
"P. pumila","aspect",8,0.0132232227529158
"P. pumila","aspect",9,0.0134058059678824
"P. pumila","aspect",10,0.0134730375479077
"P. pumila","aspect",11,0.0131031956779333
"P. pumila","aspect",12,0.0133345156808876
"P. pumila","aspect",13,0.0132674984384803
"P. pumila","aspect",14,0.0130528268579649
"P. pumila","aspect",15,0.0129149861280893
"P. pumila","aspect",16,0.0131419204415879
"P. pumila","aspect",17,0.013249694505678
"P. pumila","aspect",18,0.013096564986152
"P. pumila","aspect",19,0.0129471279324787
"P. pumila","aspect",20,0.0130562182437145
"P. pumila","aspect",21,0.0131101202461296
"P. pumila","aspect",22,0.0133976081946378
"P. pumila","aspect",23,0.0132407700617738
"P. pumila","aspect",24,0.0132113557322068
"P. pumila","aspect",25,0.0132012671268794
"P. pumila","aspect",26,0.0129548416793187
"P. pumila","aspect",27,0.0131252361112419
"P. pumila","aspect",28,0.0132417021882694
"P. pumila","aspect",29,0.0130944960365156
"P. pumila","aspect",30,0.0129203893721274
"P. pumila","aspect",31,0.0131903860254172
"P. pumila","aspect",32,0.0131386274086249
"P. pumila","aspect",33,0.0128018463036548
"P. pumila","aspect",34,0.0129155051355402
"P. pumila","aspect",35,0.0130580190652506
"P. pumila","aspect",36,0.0134163565781839
"P. pumila","aspect",37,0.0131336899160441
"P. pumila","aspect",38,0.0131105497788793
"P. pumila","aspect",39,0.0134145495784038
"P. pumila","aspect",40,0.0132241005395504
"P. pumila","aspect",41,0.0132696012709337
"P. pumila","aspect",42,0.0133168302704721
"P. pumila","aspect",43,0.0131718403443373
"P. pumila","aspect",44,0.0133360097782373
"P. pumila","aspect",45,0.0132690770766776
"P. pumila","aspect",46,0.0132037351034044
"P. pumila","aspect",47,0.0128766290229779
"P. pumila","aspect",48,0.0132890365989785
"P. pumila","aspect",49,0.0133427269429408
"P. pumila","aspect",50,0.013069984171089
"P. pumila","aspect",51,0.0130708623002375
"P. pumila","aspect",52,0.0127096047781039
"P. pumila","aspect",53,0.0132955162991988
"P. pumila","aspect",54,0.013169975919873
"P. pumila","aspect",55,0.0132241004766224
"P. pumila","aspect",56,0.0133858424788612
"P. pumila","aspect",57,0.0134729924862912
"P. pumila","aspect",58,0.0133952232026976
"P. pumila","aspect",59,0.0133519406013166
"P. pumila","aspect",60,0.0135715061827451
"P. pumila","aspect",61,0.0132757964027019
"P. pumila","aspect",62,0.0131472430722718
"P. pumila","aspect",63,0.0128126706977681
"P. pumila","aspect",64,0.0129305426228954
"P. pumila","aspect",65,0.0128643349601941
"P. pumila","aspect",66,0.0130680156601042
"P. pumila","aspect",67,0.0132411506448298
"P. pumila","aspect",68,0.013019908096298
"P. pumila","aspect",69,0.0132898556084114
"P. pumila","aspect",70,0.0132001364911742
"P. pumila","aspect",71,0.0134862605462802
"P. pumila","aspect",72,0.0133414686838919
"P. pumila","aspect",73,0.0130113487962678
"P. pumila","aspect",74,0.0132636651818088
"P. pumila","aspect",75,0.0132679668863432
"P. pumila","aspect",76,0.0129174248527404
"P. pumila","aspect",77,0.0132742522243372
"P. pumila","aspect",78,0.0133511680329834
"P. pumila","aspect",79,0.0130596151517324
"P. pumila","aspect",80,0.0130566469338438
"P. pumila","aspect",81,0.0130588335680694
"P. pumila","aspect",82,0.0131899408632727
"P. pumila","aspect",83,0.0136844206810725
"P. pumila","aspect",84,0.012742944252506
"P. pumila","aspect",85,0.0130478401238696
"P. pumila","aspect",86,0.0134257284955966
"P. pumila","aspect",87,0.0130214510411865
"P. pumila","aspect",88,0.0130222930784925
"P. pumila","aspect",89,0.0132078719708113
"P. pumila","aspect",90,0.0132749011476204
"P. pumila","aspect",91,0.0134307937632465
"P. pumila","aspect",92,0.0131326847792704
"P. pumila","aspect",93,0.0133603859572983
"P. pumila","aspect",94,0.0136181308316804
"P. pumila","aspect",95,0.0132102049434377
"P. pumila","aspect",96,0.0130817303140869
"P. pumila","aspect",97,0.0128720577727329
"P. pumila","aspect",98,0.0130052786447166
"P. pumila","aspect",99,0.0127422588319983
"P. pumila","aspect",100,0.0128922134318536
"R. tomentosum","bio3",1,0.0229414753349404
"R. tomentosum","bio3",2,0.0226939281510691
"R. tomentosum","bio3",3,0.0229968623325838
"R. tomentosum","bio3",4,0.0223874458003901
"R. tomentosum","bio3",5,0.0224874266619598
"R. tomentosum","bio3",6,0.0226442572950595
"R. tomentosum","bio3",7,0.0223181248065392
"R. tomentosum","bio3",8,0.0229718645393995
"R. tomentosum","bio3",9,0.0231681559940803
"R. tomentosum","bio3",10,0.0222035011544889
"R. tomentosum","bio3",11,0.0224088525907582
"R. tomentosum","bio3",12,0.0226863454489206
"R. tomentosum","bio3",13,0.0226349953647216
"R. tomentosum","bio3",14,0.022642594854321
"R. tomentosum","bio3",15,0.0225471942266984
"R. tomentosum","bio3",16,0.0223425547899126
"R. tomentosum","bio3",17,0.0220870822813027
"R. tomentosum","bio3",18,0.022975196961545
"R. tomentosum","bio3",19,0.0231033184930232
"R. tomentosum","bio3",20,0.0227276368584779
"R. tomentosum","bio3",21,0.0223076787603782
"R. tomentosum","bio3",22,0.022526949499955
"R. tomentosum","bio3",23,0.022659229298464
"R. tomentosum","bio3",24,0.0226945040886901
"R. tomentosum","bio3",25,0.022727024595917
"R. tomentosum","bio3",26,0.0229238193456839
"R. tomentosum","bio3",27,0.0226575843938461
"R. tomentosum","bio3",28,0.0226488135039248
"R. tomentosum","bio3",29,0.0227385154091433
"R. tomentosum","bio3",30,0.0229663764604519
